油管-百家讲坛_2,#genre#
20141030  郝万山说健康 9 远离惊恐发作,https://www.youtube.com/watch?v=3sQUMSgSeDY
20141029  郝万山说健康 8 都是焦虑的错,https://www.youtube.com/watch?v=CNdc9ovZYTw
20141028  郝万山说健康 7 莫名其妙的痛,https://www.youtube.com/watch?v=5Fzp5n-lEvM
20141027  郝万山说健康 6 烦人的皮肤病,https://www.youtube.com/watch?v=8hrFxSGOIww
20141026  郝万山说健康 5 人会被吓死吗,https://www.youtube.com/watch?v=hKe9yBwAyQs
郝万山说健康 4 女人的重要事 20141025,https://www.youtube.com/watch?v=UKdD15bD71s
20141024 郝万山说健康 3 情“困”断肠人,https://www.youtube.com/watch?v=WogF5laOnQw
20141023 郝万山说健康 2 都是生气惹的祸,https://www.youtube.com/watch?v=YVgeO6NT4JU
20141022  郝万山说健康 1 你能控制好情绪吗,https://www.youtube.com/watch?v=KKI9sfUzwiQ
2012116 郝万山说健康（一）你是健康人吗,https://www.youtube.com/watch?v=4-zmRdjMqjE
20121117 郝万山说健康（二）谁才是健康保护神,https://www.youtube.com/watch?v=qbbZmEQ0klo
20121118 郝万山说健康（三）情绪左右健康吗,https://www.youtube.com/watch?v=xB0IJWTb7VU
20121119 郝万山说健康（四）健康从"心"开始,https://www.youtube.com/watch?v=yLI3_rZXQmA
20121120 郝万山说健康（五）小感冒 大学问,https://www.youtube.com/watch?v=f9rJQ4NWyhc
20121121 郝万山说健康（六）你的体质是属阴的还是属阳的,https://www.youtube.com/watch?v=13FWZ86sFHM
20121122 郝万山说健康（七）究竟什么是五行,https://www.youtube.com/watch?v=mG31zJeZsps
20121123 郝万山说健康（八）五季养生时间表,https://www.youtube.com/watch?v=-mpt4-gU83M
20121124 郝万山说健康（九）五个健康密码,https://www.youtube.com/watch?v=z2kmQ2EALCs
20121125 郝万山说健康（十）不吃药也能治病吗,https://www.youtube.com/watch?v=3iQg8hC4B1k
20121126 郝万山说健康 （十一） 经络的奥秘,https://www.youtube.com/watch?v=YAP7rInrcCU
20130327 皇甫谧3 一部奇书的诞生,https://www.youtube.com/watch?v=2R08YYiP_2A
20130326 皇甫谧 2 病痛造就的针灸大师,https://www.youtube.com/watch?v=Sw_BS04aiT8
20130325 皇甫谧1浪子回头金不换,https://www.youtube.com/watch?v=VKP1IRTkknI
20130324 张锡纯3学习西医的中医大夫,https://www.youtube.com/watch?v=CuLJgk3aths
20130323 张锡纯2首创中医院,https://www.youtube.com/watch?v=NZMdZS9RDhY
20130322 张锡纯1科举生的业余爱好,https://www.youtube.com/watch?v=EJGfFV_mD6M
20130321 吴鞠通4并不孤独的独行者,https://www.youtube.com/watch?v=RvfW7HFxSgs
20130320 吴鞠通3嘴上功夫也是药,https://www.youtube.com/watch?v=kLqDWGA8JbU
20130319 吴鞠通2 1973年大瘟疫,https://www.youtube.com/watch?v=k4EPZx-htH4
20130318 吴鞠通1十七年间磨一剑,https://www.youtube.com/watch?v=seFqeOd6yjs
20130316 徐灵胎3愤怒的批评家,https://www.youtube.com/watch?v=8fG7gJ0Nvsg
20130315 徐灵胎2传奇的不只是医术,https://www.youtube.com/watch?v=jRKEQmcwfV4
20130314 徐灵胎1这个医生很特别,https://www.youtube.com/watch?v=00sw4nYErek
20130312 喻嘉言3越来越伤心的喻大夫,https://www.youtube.com/watch?v=g5SPy0DsY5c
20130307 许叔微1宋朝有个许叔微[高清版],https://www.youtube.com/watch?v=urGA5on8Pfg
20130308 许叔微2 医生的至高境界[高清版],https://www.youtube.com/watch?v=HYKC9jM-N_Y
20121003 大国医—王孟英 （一） 半痴山人,https://www.youtube.com/watch?v=K0Lm08c9MAY
2012104 大国医-王孟英（二）正气驱邪,https://www.youtube.com/watch?v=rj0ai4KY4ac
20121005 大国医-王孟英（三）力战霍乱,https://www.youtube.com/watch?v=2IKy4uxu7v8
20121006 大国医-王孟英（四）寒温之争,https://www.youtube.com/watch?v=mjJEYmzMtGA
20121007 大国医-王孟英（五）乱世名医,https://www.youtube.com/watch?v=dzGLdJEV9eY
20121008 大国医-钱乙（一）传奇身世,https://www.youtube.com/watch?v=s5O_P6yuPHc
20121009 大国医-钱乙（二）望诊传奇,https://www.youtube.com/watch?v=4wPWU7Vd_1c
20121010 大国医-钱乙（三）御医生涯,https://www.youtube.com/watch?v=gkiD2ViCjao
20121011 大国医-钱乙（四）传世奇方,https://www.youtube.com/watch?v=pjlV7T8rwak
20121012 大国医-钱乙（五）妙手仁心,https://www.youtube.com/watch?v=8uEBPXJqtew
20121013 大国医-李东垣（一）特立独行,https://www.youtube.com/watch?v=dkfMLejAAK8
清十二帝后宫疑案 1 努尔哈赤后宫之谜 20140601,https://www.youtube.com/watch?v=m0hhjDwkldQ
清十二帝后宫疑案 2 皇太极妃子改嫁之谜 20140602,https://www.youtube.com/watch?v=m5Xsw5jJmnA
清十二帝后宫疑案 3 顺治帝废后之谜 20140603,https://www.youtube.com/watch?v=_wCdpy8C2Ho
清十二帝后宫疑案 4 康熙帝妃嫔长寿之谜 20140604,https://www.youtube.com/watch?v=nkJdpFRV6sg
清十二帝后宫疑案 5 雍正帝后宫风平浪静之谜 20140605,https://www.youtube.com/watch?v=GCfoEuzgydE
清十二帝后宫疑案 6 乾隆帝爱恨交加的三个女人 20140606,https://www.youtube.com/watch?v=6WqYyzVgCfU
清十二帝后宫疑案 7 嘉庆帝错立中宫之谜 20140607,https://www.youtube.com/watch?v=YmqSAW4-dyw
清十二帝后宫疑案 8 道光帝妃嫔屡遭降级之谜 20140608,https://www.youtube.com/watch?v=yRlloUDiK9U
清十二帝后宫疑案 9 咸丰帝后妃干政之谜 20140609,https://www.youtube.com/watch?v=BkGF1lOnqRY
清十二帝后宫疑案 10 同治帝名存实亡的后宫 20140610,https://www.youtube.com/watch?v=WgLqnyq53Io
清十二帝后宫疑案 11 光绪帝的冷暖后宫 20140611,https://www.youtube.com/watch?v=fkIVsOh4jis
清十二帝后宫疑案 12 末代皇帝溥仪离婚之谜 20140612,https://www.youtube.com/watch?v=_6Je18G2waA
朱棣身后那些事儿 19 短暂的辉煌 20141121,https://www.youtube.com/watch?v=cL10Uwx7GaM
朱棣身后那些事儿 18 蛐蛐皇帝 20141120,https://www.youtube.com/watch?v=LAbeTDTEWh4
朱棣身后那些事儿 17 改立皇后 20141119,https://www.youtube.com/watch?v=rvXjusgsxas
朱棣身后那些事儿 16 皇帝也要换活法 20141118,https://www.youtube.com/watch?v=9k_3aRq_WII
朱棣身后那些事儿 15 重臣辅政 20141117,https://www.youtube.com/watch?v=1mubiWbbVak
朱棣身后那些事儿 14 皇帝当法官 20141116,https://www.youtube.com/watch?v=8lDdA4HO0hI
朱棣身后那些事儿 13 胳膊拧不过大腿 20141115,https://www.youtube.com/watch?v=rjaN-olnBk4
朱棣身后那些事儿 12 不安分的二叔 20141114,https://www.youtube.com/watch?v=oi1qko97UdM
朱棣身后那些事儿 11 停下西洋 20141113,https://www.youtube.com/watch?v=1TQZZyZHCHk
朱棣身后那些事儿 10 朱高炽的心思 20141112,https://www.youtube.com/watch?v=fhcja5L762w
朱棣身后那些事儿 9 遗诏之谜 20141111,https://www.youtube.com/watch?v=WycN3yTxPEA
朱棣身后那些事儿 8 没有结果的北征 20141110,https://www.youtube.com/watch?v=MYv7tMTHHE8
朱棣身后那些事儿 7 一场未遂的政变 20141109,https://www.youtube.com/watch?v=xtljcNtI5jM
朱棣身后那些事儿 6 迁都风波 20141107,https://www.youtube.com/watch?v=A50ujvW42x0
朱棣身后那些事儿 5 太子的苦恼 20141107,https://www.youtube.com/watch?v=HXZ7Pv5Yq3U
朱棣身后那些事儿 4 危险的行动 20141106,https://www.youtube.com/watch?v=bSqUMwI8FAw
朱棣身后那些事儿 3 才子被杀之谜 20141105,https://www.youtube.com/watch?v=svDjmeJc89k
朱棣身后那些事儿 2 太子也郁闷 20141104,https://www.youtube.com/watch?v=xxDKcO4niw4
朱棣身后那些事儿 1 想说爱你不容易 20141103,https://www.youtube.com/watch?v=hYO9PqdvWys
20111028 万历兴亡录（二十一）最后的解脱,https://www.youtube.com/watch?v=shK8B6KBpis
20111027 万历兴亡录（二十）明朝的国殇,https://www.youtube.com/watch?v=-wy1wPcB-5w
20111026 万历兴亡录（十九）家事 国事 天下事,https://www.youtube.com/watch?v=inKSu5JgnVc
20111025万历兴亡录（十八）人进我退,https://www.youtube.com/watch?v=e45xB8OrE50
20111024 万历兴亡录（十七）将军百战死,https://www.youtube.com/watch?v=tNa5ONtG1IM
20111023 万历兴亡录（十六）王京告急,https://www.youtube.com/watch?v=duTeG_OW414
20111022 万历兴亡录（十五）祸起辽东,https://www.youtube.com/watch?v=e9ppYUM4Rls
20111021 万历兴亡录（十四）"异端"的下场,https://www.youtube.com/watch?v=Kx5PtfkH_ks
20111020 万历兴亡录（十三）与人方便 自己方便,https://www.youtube.com/watch?v=aw_gxqg7rG0
20111019 万历兴亡录（十二）打虎英雄落平阳,https://www.youtube.com/watch?v=lZDslmDZByM
20111018 万历兴亡录（十一）都是作秀惹的祸,https://www.youtube.com/watch?v=7nzhyTsnZD4
20111017 万历兴亡录（十）飞语的力量,https://www.youtube.com/watch?v=il6K9WX8pvY
20111016 万历兴亡录（九）酒色财气,https://www.youtube.com/watch?v=7c_VmPCFxMQ
20111015 万历兴亡录（八）一场欢喜一场愁,https://www.youtube.com/watch?v=uxA99LXoPUs
20111014 万历兴亡录（七）天地之间尽"山人",https://www.youtube.com/watch?v=Ne9BTg5VsVg
20111013 万历兴亡录（六）"词宗先生"戚继光,https://www.youtube.com/watch?v=Zb1KSZ6-nA4
20111012 万历兴亡录（五）明朝从此无海瑞,https://www.youtube.com/watch?v=5GlVAT4WYz0
20111011 万历兴亡录（四）是非张居正,https://www.youtube.com/watch?v=zfDdk5PdHDY
20111010 万历兴亡录（三）棍棒与道义的较量,https://www.youtube.com/watch?v=QVQvHKXi9zE
20111009 万历兴亡录（二）事情怕就怕认真,https://www.youtube.com/watch?v=-QdUL305PWQ
20111008 万历兴亡录（一）一朝天子一朝臣,https://www.youtube.com/watch?v=wo4c4KeFBlc
大明嘉靖往事(十五)嘉靖嘉靖 家家干净,https://www.youtube.com/watch?v=tWASujFk03U
大明嘉靖往事(十四)幕后的推手 20100912,https://www.youtube.com/watch?v=_QWrJyWJGDo
大明嘉靖往事(十三)忠臣如何铸成的 20100911,https://www.youtube.com/watch?v=ZamgApKHtDU
大明嘉靖往事(十二)奸臣三部曲 20100910,https://www.youtube.com/watch?v=w_SN0kWQh78
大明嘉靖往事(十一)要算就算政治账 20100909,https://www.youtube.com/watch?v=dL7RTU9_z-o
大明嘉靖往事(十)倭寇的克星 20100908,https://www.youtube.com/watch?v=Lf1iIWzYzjA
大明嘉靖往事(九)长使英雄泪满襟 20100907,https://www.youtube.com/watch?v=335WyZiVx8w
大明嘉靖往事(八)文死谏 20100906,https://www.youtube.com/watch?v=DOF8_rkJIoA
大明嘉靖往事(七)皇帝也差钱 20100905,https://www.youtube.com/watch?v=3J0lqRbdlkk
大明嘉靖往事(六)宫女谋杀皇帝 20100904,https://www.youtube.com/watch?v=Lyof6Ktpj6M
20150419   风云南北朝苻坚 12 英雄末路,https://www.youtube.com/watch?v=wAUDlzQYc3g
20150418   风云南北朝苻坚 11 淝水惨败,https://www.youtube.com/watch?v=XVxeKOZofiA
20150417   风云南北朝苻坚 10 误判形势,https://www.youtube.com/watch?v=Cx_7xCCcLuM
20150416   风云南北朝苻坚 9 此消彼长,https://www.youtube.com/watch?v=hHEmqqF0IUY
20150415   风云南北朝苻坚 8 一道难题,https://www.youtube.com/watch?v=3h5hewoyXdw
20150414   风云南北朝苻坚 7 两件蹊跷事,https://www.youtube.com/watch?v=0wvWwCfP4PI
20150413   风云南北朝苻坚 6 吴王投秦,https://www.youtube.com/watch?v=VhOYRzRw_Ps
20150412   风云南北朝苻坚 5 燕求秦援,https://www.youtube.com/watch?v=dGMJTGUeRyA
20150411   风云南北朝苻坚 4 平定叛乱,https://www.youtube.com/watch?v=qFz9oKZFKqg
20150410   风云南北朝苻坚 3 王猛辅政,https://www.youtube.com/watch?v=9VKlrAmMH0w
20150409   风云南北朝苻坚 2 星夜夺位,https://www.youtube.com/watch?v=eFepb_o9s8o
20150408   风云南北朝苻坚 1 王猛出山,https://www.youtube.com/watch?v=L-mpMQEDqP0
20130801 三国名将 吴国篇之吴将回眸,https://www.youtube.com/watch?v=3cZl6Xrdzbs
20140917  三国名将-曹操 1 乱世英雄,https://www.youtube.com/watch?v=GBjG0fymBYA
20140918  三国名将-曹操 2 擒杀吕布,https://www.youtube.com/watch?v=86i_5yMdJVc
20140919  三国名将-曹操 3 官渡之战,https://www.youtube.com/watch?v=lIeJJ8S6exQ
20140920  三国名将-诸葛亮 1 卧龙出山,https://www.youtube.com/watch?v=Z478MeWq2Vc
20140921  三国名将-诸葛亮 2 北伐悲歌,https://www.youtube.com/watch?v=9P9lt0LHheg
20140922  三国名将-诸葛亮 3 孔明之谜,https://www.youtube.com/watch?v=d-6e9TDztAc
20140923  三国名将-邓艾 1 草根俊杰,https://www.youtube.com/watch?v=YbhXqM2NBRQ
20140924   三国名将-邓艾 2 功成身死,https://www.youtube.com/watch?v=3NUHSVs84pw
20141212   三国名将·曹操 1 乱世英雄,https://www.youtube.com/watch?v=ZZ_yCKwSmDU
20141213   三国名将·曹操 2 擒杀吕布,https://www.youtube.com/watch?v=aNybkwJ3uyQ
20141214   三国名将·曹操 3 官渡战,https://www.youtube.com/watch?v=0atRplN9j9U
20141215   三国名将·诸葛亮 1 卧龙出山,https://www.youtube.com/watch?v=2Iy8MpSBsPo
20141216   三国名将·诸葛亮 2 北伐悲歌,https://www.youtube.com/watch?v=2rG7l0LtXy4
20141217   三国名将·诸葛亮 3 孔明谜,https://www.youtube.com/watch?v=-B-t6uM07Z8
20150318   三国名将·张飞威震宕渠,https://www.youtube.com/watch?v=S0bVr0vL6NA
20110909 唐宋八大家——王安石（一）这个宰相不寻常,https://www.youtube.com/watch?v=WQo12TU3Kww
20110910 唐宋八大家——王安石（二）不做京官为哪般,https://www.youtube.com/watch?v=NVTwTZIb790
20110911 唐宋八大家——王安石（三）给力的基层一把手,https://www.youtube.com/watch?v=RwQ5n02BvIw
20110912 唐宋八大家——王安石（四）中看不中用的京官,https://www.youtube.com/watch?v=x1hzRDSAABw
20110913 唐宋八大家——王安石（五）百年帝国烂摊子,https://www.youtube.com/watch?v=urJV5iRvIUY
20110914 唐宋八大家——王安石（六）挑兵挑将费精神,https://www.youtube.com/watch?v=5_3mgq4zvCE
20110915 唐宋八大家——王安石（七）北宋百年第一札,https://www.youtube.com/watch?v=k9Kjl-ndsNc
20110916 唐宋八大家——王安石（八）讲课也能惹出祸,https://www.youtube.com/watch?v=HzL0sZ42Ry4
20110917 唐宋八大家——王安石（九）小女子掀起大波澜,https://www.youtube.com/watch?v=GFwKzxHGI2E
20110918 唐宋八大家——王安石（十）不能承受青苗之轻,https://www.youtube.com/watch?v=DnXrsPwYCNQ
20110919 唐宋八大家——王安石（十一）从变法到变脸,https://www.youtube.com/watch?v=jjqFFAQ1FsI
20110920 唐宋八大家——王安石（十二）十大罪状三不足,https://www.youtube.com/watch?v=Lmp2AUtbnbI
20110921 唐宋八大家——王安石（十三）熙宁新法一二三,https://www.youtube.com/watch?v=4y10hyPHvv8
20110922 唐宋八大家——王安石（十四）一张画击倒王相公,https://www.youtube.com/watch?v=Q_yHZNCwwHw
20110923 唐宋八大家——王安石（十五）东山再起也枉然,https://www.youtube.com/watch?v=QdKXJVmCwV4
20110924 唐宋八大家——王安石（十六）冷面宰相的独特个性,https://www.youtube.com/watch?v=DNPukOFJ7XM
20110926 唐宋八大家——王安石（十八） 翻案诗文第一家,https://www.youtube.com/watch?v=KUbPdBbEOEk
20110927 唐宋八大家——王安石（十九）拗相公与司马牛,https://www.youtube.com/watch?v=QI3oij8NlP8
20110928 唐宋八大家——王安石（二十）不是冤家不聚头,https://www.youtube.com/watch?v=JZS9qCJDgpg
20110929 唐宋八大家——王安石（二十一）可怜人间四月天,https://www.youtube.com/watch?v=3QBT1CFCBUo
20110930 唐宋八大家——王安石（二十二）千秋功罪任评说,https://www.youtube.com/watch?v=OvxTnbrpuws
20121024 唐宋八大家之苏轼（一）人见人爱苏东坡,https://www.youtube.com/watch?v=izve0Y9tmnk
20121025 唐宋八大家之苏轼 （二） 自古英才出少年,https://www.youtube.com/watch?v=W87F7v-pcBY
20121026 唐宋八大家之苏轼（三）忧国不谋身,https://www.youtube.com/watch?v=wTKB11I5SJ4
20121027 唐宋八大家之苏轼 （四） 浪漫的实干家,https://www.youtube.com/watch?v=f6Ul20Qnapw
20121028 唐宋八大家之苏轼（五）十年生死两茫茫,https://www.youtube.com/watch?v=9QFQRLnwavI
20121029 唐宋八大家之苏轼（六）苏门六君子,https://www.youtube.com/watch?v=vBu2QR64wek
20121030 唐宋八大家之苏轼（七）海内存知己,https://www.youtube.com/watch?v=zpFzE6eICWw
20121031 唐宋八大家之苏轼（八）布衣之交,https://www.youtube.com/watch?v=aqU5cidmGcM
20121101 唐宋八大家之苏轼（九）黄州惠州儋州,https://www.youtube.com/watch?v=R6Vycu6OvAM
20121102 唐宋八大家之苏轼（十）豪放词里天地宽,https://www.youtube.com/watch?v=OSg9JZOMUS8
20121103 唐宋八大家之苏轼（十一）也无风雨也无晴,https://www.youtube.com/watch?v=5TmVsNQebaA
20121104 唐宋八大家之苏轼（十二） 不识庐山真面目,https://www.youtube.com/watch?v=Qo7IonTxpJE
20121105 唐宋八大家之苏轼（十三）响彻千古天籁音,https://www.youtube.com/watch?v=LKMBAtkG5Pc
20121102 唐宋八大家之苏轼（十四）写在文学边上,https://www.youtube.com/watch?v=l4i0vZ4kynY
20121107 唐宋八大家之苏轼（十五）书画真性情,https://www.youtube.com/watch?v=g5yEQjGQj2w
20121108 唐宋八大家之苏轼（十六） 笑对人生,https://www.youtube.com/watch?v=bDRX082ziz4
20121109 唐宋八大家之苏轼（十七）舌尖上的东坡,https://www.youtube.com/watch?v=94wXSWuJ58I
20121110 唐宋八大家之苏轼（十八） 兹游奇绝冠平生,https://www.youtube.com/watch?v=IeIwTjZZvXk
20121111 唐宋八大家之苏洵（一）二十七 始发愤,https://www.youtube.com/watch?v=2Nz6vxTK5Oc
20121112 唐宋八大家之苏洵（二）五十一 方九品,https://www.youtube.com/watch?v=zEpq2b8WIOY
20121113 唐宋八大家之苏辙（一）冰山下的火焰,https://www.youtube.com/watch?v=2fxVCH_bLf0
20121114 唐宋八大家之苏辙（二）各有各的好,https://www.youtube.com/watch?v=m44cZ1YEa5k
20121115 唐宋八大家大结局——跨越千年的真心英雄,https://www.youtube.com/watch?v=SWoF1MaiENY
唐宋八大家之柳宗元（四）破解一道无解之题,https://www.youtube.com/watch?v=KUACFF7Q2ks
唐宋八大家之韩愈（一）考试进行时,https://www.youtube.com/watch?v=ivfbPGqYLRI
唐宋八大家之韩愈（二）理想照亮现实,https://www.youtube.com/watch?v=UDz7Qn9QKpw
唐宋八大家之韩愈（三）敢问路在何方,https://www.youtube.com/watch?v=kUiXGqpsQUg
唐宋八大家之韩愈（四）沙场初点兵,https://www.youtube.com/watch?v=S5GFuSswcVo
唐宋八大家之韩愈（五）敢向皇帝说不,https://www.youtube.com/watch?v=JYGWL2K7ppU
20150605   中国神话 3 盘古开天的奥秘,https://www.youtube.com/watch?v=ymN2mjF6OwQ
20150604   中国神话 2 神话中的开拓者,https://www.youtube.com/watch?v=-6APz1-K6kY
20150603   中国神话 1 大禹治水的启示,https://www.youtube.com/watch?v=jG-I0BPEE4I
党史故事100讲 创办特区 扩大开放 20190930,https://www.youtube.com/watch?v=RSRDOK9Xq9s
党史故事100讲 包干到户 体制创新 农村改革的序幕：“大包干”的出现 20190929,https://www.youtube.com/watch?v=ICrYgJDO8XA
党史故事100讲 思想解放 历史转折 十一届三中全会前的历史意义 20190928,https://www.youtube.com/watch?v=IGguSIiDW-s
党史故事100讲 科教春天 万众欢腾 恢复高考制度 20190927,https://www.youtube.com/watch?v=FKgr7rdy1tQ
党史故事100讲 艰苦奋斗 奋发图强我们走在大路上的感人创作故事 20190926,https://www.youtube.com/watch?v=u3J-Okb_v6U
党史故事100讲 统一财经 恢复经济 “银元之战”与“粮棉之战” 20190924,https://www.youtube.com/watch?v=0zpQcsDG-NE
党史故事100讲 协商建国 人民当家 中央人民政府成立典礼 20190923,https://www.youtube.com/watch?v=iavN6UxabwE
党史故事100讲 艰苦奋斗 奋发图强  20190708,https://www.youtube.com/watch?v=6I6_PPrwj2c
党史故事100讲 八大盛会 确立重心 20190707,https://www.youtube.com/watch?v=pJUXI5MR1gA
党史故事100讲 三大改造 改天换地 20190706,https://www.youtube.com/watch?v=vtEbpdktBR4
党史故事100讲 首届人大 奠定国本 20190705,https://www.youtube.com/watch?v=hTnE7xLPH1w
党史故事100讲 改造社会 惩治腐败 新中国如何除旧革新 20190704,https://www.youtube.com/watch?v=PgqwMuzq4oo
党史故事100讲 统一财经 恢复经济 20190703,https://www.youtube.com/watch?v=SQVSsem6D2M
党史故事100讲 抗美援朝 保家卫国 20190702,https://www.youtube.com/watch?v=H72KzF9p6ZI
党史故事100讲乘胜追击 风卷残云 新中国成立后的解放全国斗争 20190701,https://www.youtube.com/watch?v=pJ6-5QzP5Y0
党史故事100讲 协商建国 人民当家 一起回顾70年前开国大典背后的历史往事 20190630,https://www.youtube.com/watch?v=cCFJeao0fQg
党史故事100讲 五讲四美 精神文明 “社会主义精神文明”的概念是怎样提出的？ 20181231,https://www.youtube.com/watch?v=WX7T9zQpybI
20181230 党史故事100讲 初级阶段 明晰国情 为什么要提出“三步走”发展战略？| CCTV官方频道,https://www.youtube.com/watch?v=j_1mLuDDz6c
党史故事100讲 创办特区 扩大开放 “春天的故事” 在南海之滨拉开帷幕 20181229,https://www.youtube.com/watch?v=4xalZXUams4
党史故事100讲 崭新命题 中国特色 经济体制改革是怎样全面展开的？ 20181228,https://www.youtube.com/watch?v=vDCSahY2m_U
党史故事100讲 包干到户 体制创新 家庭联产承包责任制如何推动的中国农村经济改革？ 20181227,https://www.youtube.com/watch?v=WzimrskQB90
党史故事100讲 敞开国门 拓宽视野 改革开放初期的重要探索 20181226,https://www.youtube.com/watch?v=ZbV3N4yo9yI
党史故事100讲 思想解放 历史转折 十一届三中全会的历史意义 20181225,https://www.youtube.com/watch?v=CHzcDKOuAvk
党史故事100讲 科教春天 万众欢腾 高考制度的恢复 20181224,https://www.youtube.com/watch?v=N6-PheT-OK4
党史故事100讲生产运动 渡过难关  【20150904】,https://www.youtube.com/watch?v=x1W-Sf4tP3Y
党史故事100讲延安整风 鼎力自强  【20150903】,https://www.youtube.com/watch?v=wSgqG0cQQ8I
党史故事100讲抗联苦斗 华南坚守  【20150902】,https://www.youtube.com/watch?v=Rk63YopJNYs
党史故事100讲百团大战 破袭歼敌  【20150901】,https://www.youtube.com/watch?v=brx65l3qrXU
党史故事100讲敌进我进 敌后抗战  【20150831】,https://www.youtube.com/watch?v=us6CrKa-XIM
党史故事100讲红军改编 首战平型  【20150830 】,https://www.youtube.com/watch?v=H4BKXCXcjSY
党史故事100讲西安事变 石破天惊  【20150829 】,https://www.youtube.com/watch?v=FnKDYLjO1Ew
党史故事100讲瓦窑决策 联合抗日 【20150828】,https://www.youtube.com/watch?v=4y4Nnqp3gjs
党史故事100讲反帝反封 工运高潮  【 20150705 】,https://www.youtube.com/watch?v=GyHvTFDKGeU
20140109  大宋谜案 01 赵匡胤称帝之谜,https://www.youtube.com/watch?v=iO1UTlf1Gdo
20140110  大宋谜案 02 赵匡胤死因之谜,https://www.youtube.com/watch?v=w314dEfcwt4
20140111  大宋谜案 03 皇子自杀疑云,https://www.youtube.com/watch?v=hcoFhTUKSXo
20140112  大宋谜案 04 真假难辨的金匮之盟,https://www.youtube.com/watch?v=dS2cdf7KV4s
20140113  大宋谜案 05 天书闹剧,https://www.youtube.com/watch?v=R_aSILpdM-8
20140114  大宋谜案 06 寇准贬死雷州之谜,https://www.youtube.com/watch?v=rYkGvrPdSsM
720,https://www.youtube.com/watch?v=C5O0bnL7Gh8
720,https://www.youtube.com/watch?v=hYBliNdoX5U
720,https://www.youtube.com/watch?v=eq0jY8Klbvo
720,https://www.youtube.com/watch?v=DQqeUDMbZP4
720,https://www.youtube.com/watch?v=d9DaEr1xZFQ
720,https://www.youtube.com/watch?v=WbzYMo2u7Os
戏里戏外说历史·杨家将 8 揭秘杨门女将  【 20151017】,https://www.youtube.com/watch?v=Cwtry-ZLdxs
戏里戏外说历史·杨家将 7 杨六郎的兄弟们  【 20151016】高清版,https://www.youtube.com/watch?v=JKC7GkuMbCA
戏里戏外说历史·杨家将 6 戏台上的杨六郎  【 20151015】高清版,https://www.youtube.com/watch?v=4NOqlRZTUFY
戏里戏外说历史·杨家将 5 杨六郎历史档案  【  20151014】高清版,https://www.youtube.com/watch?v=TaytGvUztTQ
戏里戏外说历史·杨家将 4 寻找佘太君 【 20151013】高清版,https://www.youtube.com/watch?v=mFRhbf0en7k
戏里戏外说历史·杨家将 3 从潘美到潘仁美  【 20151012】高清版,https://www.youtube.com/watch?v=WJspK1EdvGY
戏里戏外说历史 杨家将 2 杨业传奇  【 20151011】高清版,https://www.youtube.com/watch?v=-1lWMWJ4FQg
戏里戏外说历史 杨家将1 悲情杨令公  【 20151010】 高清版,https://www.youtube.com/watch?v=o8tyAfYPfME
戏里戏外说历史·长生殿 4 杨贵妃“行踪”之谜 【 20151021】高清版,https://www.youtube.com/watch?v=6IPNKvNK1zs
720,https://www.youtube.com/watch?v=M4X6MbDpmhM
720,https://www.youtube.com/watch?v=abPmrNkvyq0
戏里戏外说历史·长生殿 1 玉环和荔枝之谜  【 20151018】高清版,https://www.youtube.com/watch?v=TbkQgVJQWC8
走近朱熹 4 迟来的真相  【 20151025】高清版,https://www.youtube.com/watch?v=sF7hvTd3Kdk
走近朱熹 3 去人欲 存天理  【 20151024】高清版,https://www.youtube.com/watch?v=Y8yOcS8pUE0
走近朱熹 2 坎坷为官路  【 20151023】高清版,https://www.youtube.com/watch?v=GgFM1urpPf8
走近朱熹 1 不寻常的少年  【 20151022】高清版,https://www.youtube.com/watch?v=aMrzZzVzn9s
720,https://www.youtube.com/watch?v=Ce3Uq4Tf7g4
720,https://www.youtube.com/watch?v=n_r4tX-oDDM
720,https://www.youtube.com/watch?v=-XAo_UQ2-4w
720,https://www.youtube.com/watch?v=WYMNaE5_2VI
720,https://www.youtube.com/watch?v=KvIFTrjUr60
720,https://www.youtube.com/watch?v=Syg_MIB9N3M
720,https://www.youtube.com/watch?v=jq0BJFdrhf4
720,https://www.youtube.com/watch?v=-RxI5uAItAs
720,https://www.youtube.com/watch?v=-i0zCIxburw
720,https://www.youtube.com/watch?v=kLqljAoJIUE
720,https://www.youtube.com/watch?v=kR7GcLjqfeg
720,https://www.youtube.com/watch?v=Quh29tlxp-c
720,https://www.youtube.com/watch?v=eIqBRu_oFlU
720,https://www.youtube.com/watch?v=psS36SL4UZs
720,https://www.youtube.com/watch?v=C2XXoLDMPv0
720,https://www.youtube.com/watch?v=AVoKYJIiTCU
720,https://www.youtube.com/watch?v=X67LNgh3SaM
720,https://www.youtube.com/watch?v=jvILoYGzz0Y
720,https://www.youtube.com/watch?v=2y39T03mYCo
720,https://www.youtube.com/watch?v=HA0aHOESLKo
720,https://www.youtube.com/watch?v=_97tjHPNSw0
20120113 郦波评说曾国藩家训下部（十三）流水高山心自知,https://www.youtube.com/watch?v=2Vk4MJxg-28
20120112 郦波评说曾国藩家训下部（十二）有主义的团队,https://www.youtube.com/watch?v=Of5b5FBt5hc
20120111 郦波评说曾国藩家训下部（十一）困而知 勉而行,https://www.youtube.com/watch?v=rYVn0WIwzAM
