油管-百家讲坛_1,#genre#
贺知章“酒驾”、李白最狂！八大盛唐“酒中仙”你知道几个？杜甫一首诗全告诉你 诗说唐朝7 盛世长安八仙图 20230721,https://www.youtube.com/watch?v=msCwimWmagc
住漏雨草房 儿子被活活饿死 唐朝“新闻记者”杜甫有多惨？品读中华经典诗文（第二季）6 安得广厦千万间 20230708,https://www.youtube.com/watch?v=oxF_7SioEDs
究竟是单相思还是双向奔赴？揭秘傲娇李白与悲情杜甫的神仙友情 诗歌故人心（第三部）1 思君若汶水 20230621,https://www.youtube.com/watch?v=X6cEalpTskE
一封家书何以“抵万金”？杜甫春望告诉你大唐的这个春天到底有多少别离 杜甫这辈子（上部）10 西京春望 20230620,https://www.youtube.com/watch?v=6GvVphgtsis
是诗圣也是情圣 杜甫到底是怎么花式秀恩爱的？杜甫这辈子（上部）9 望月怀人 20230619,https://www.youtube.com/watch?v=hTJF9qPLI7A
十年找不到工作 科举考试场场不过 杜甫为啥还辞官？杜甫这辈子（上部）8 奉先咏怀 20230618,https://www.youtube.com/watch?v=KiIB1L_ivew
二战科举 杜甫再次落榜 揭秘历史上最荒唐的科举考试 杜甫这辈子（上部）7 野无遗贤 20230617,https://www.youtube.com/watch?v=rV00y_HepPI
年轻的杜甫有多“狂”？望岳何以一“望”成经典？杜甫这辈子（上部）5 齐鲁望岳 20230615,https://www.youtube.com/watch?v=m5f5kdaz13U
为何唐朝“流行”漫游？背包客杜甫吴越之游都收获了什么？杜甫这辈子（上部）4 漫游吴越 20230614,https://www.youtube.com/watch?v=MaqyeWQ4u_g
听演唱会 看画展 少年杜甫就是妥妥的一枚“富二代”小鲜肉  杜甫这辈子（上部）3 开元少年 20230613,https://www.youtube.com/watch?v=Ql_mDBgOC14
探秘杜甫小时候那些你不知道的事儿 七岁就写出第一首诗！杜甫这辈子（上部）2 苦乐童年 20230612,https://www.youtube.com/watch?v=HSst2GSnyQU
杜甫是如何成为“诗圣”的？他的诗到底有怎样的魅力？大唐诗旅4 成圣之路 20230427,https://www.youtube.com/watch?v=Kuq0qG6BZMA
杜甫流落成都发生了哪些事？绝句为何能流传千古？语文课里的古诗文12 两个黄鹂 20230323,https://www.youtube.com/watch?v=wTLa15jiPew
舌尖上的历史（第二部）7 杜诗里的传奇美味 随杜甫穿越古今 看“舌尖上的”诗和远方 20220123,https://www.youtube.com/watch?v=YvdjFV2ZSuE
一口气看完王维一生 佛系美男子 年少成名的他有多深情？大唐诗旅11 道中送别 20230504,https://www.youtube.com/watch?v=WWmz3ybpAdU
贵族出身、状元及第 大唐才子王维因何痴情于山水？唐诗里的山水意境（第一部）11 诗中有画画中诗 20230218,https://www.youtube.com/watch?v=tJI8NH9oARA
“诗家夫子”王昌龄因何死于非命？探秘诗词界旅游博主岑参的传奇人生 诗歌故人心（第三部）6 为君啸一曲 20230626,https://www.youtube.com/watch?v=cmWMMqUA3kc
岑参的偶像是谁？这位真正踏足西域的诗人 他笔下的边塞有多美？诗说唐朝10 汉家大将西出师 20230724,https://www.youtube.com/watch?v=8J1Etd6vNXk
跟着岑参西行出塞 浸风沙渡飞雪 感受边塞诗歌之美 大唐诗旅7 轮台之雪 20230430,https://www.youtube.com/watch?v=c7XqTGVvbug
贺知章有多“狂”？杜甫饮中八仙歌第一个描写的就是他 李白曾为他写追悼诗 语文课里的古诗文9 细叶谁裁 20230320,https://www.youtube.com/watch?v=pgtjD3UYQf8
“拾遗”究竟是否是杜甫哭来的？这个官阶并不高的职位对杜甫的人生又有何深远影响？杜甫这辈子（中部）1 白头拾遗 20240117,https://www.youtube.com/watch?v=QxqHnYBx3Vg
隋炀帝：不做皇帝只做诗人 也是影响唐宋诗风的一代大家 诗说唐朝1 人归落雁后 20230715,https://www.youtube.com/watch?v=UXR3Trv40r4
唐诗之祖、炒作天才！从纨绔子弟到文坛大佬 陈子昂有着怎样的人生？诗说唐朝2 念天地之悠悠 20230716,https://www.youtube.com/watch?v=BpxwtestVjQ
唐朝长安城是什么样的？跟随卢照邻畅游长安 感受这座梦中古都的奔放与豪迈 诗说唐朝3 长安大道连狭斜 20230717,https://www.youtube.com/watch?v=qYcp3-S58YA
千年前大唐上元节有多热闹？梦回大唐 感受千年前的上元盛景 诗说唐朝4 火树银花游洛阳 20230718,https://www.youtube.com/watch?v=vQ_7O4-l2eI
唐朝大明宫竟是故宫的4.5倍！千年前的繁华令你无法想象 诗说唐朝5 九天阊阖开宫殿 20230719,https://www.youtube.com/watch?v=jDACCaSo1R0
荒唐的孟浩然：一生毁在两顿饭上 一顿没了官 一顿要了命 诗说唐朝6 舌尖上的田园梦 20230720,https://www.youtube.com/watch?v=9UNDJZ5cC2o
快来追唐代版军旅剧 看一出雪夜鏖战追亡逐北的好戏 诗说唐朝8 塞下长歌雪满弓 20230722,https://www.youtube.com/watch?v=z09STaNbLnM
唐代最火热的春游“打卡地”在哪？杜甫丽人行带你领略唐朝贵族有多“壕” 诗说唐朝11 长安水边多丽人 20230725,https://www.youtube.com/watch?v=BYMg-9iZs98
三年憋出两句诗！“苦吟诗人”贾岛写诗究竟有多认真？诗说唐朝12 十年磨剑侠客行 20230726,https://www.youtube.com/watch?v=tRYtXNM0LRc
唐诗榜单Top1是哪首？穿越千年 到大唐盛世看一场风花雪月 诗说唐朝14 边关绝唱凉州词 20230728,https://www.youtube.com/watch?v=zg3ozgGQIFY
年少成名、却沦为最倒霉考生 走近天才少年李贺短暂而浓烈的一生 诗说唐朝15 快走踏清秋 20230729,https://www.youtube.com/watch?v=Q84fxPZ0F5c
一口气看完孟郊：庙堂太高、江湖太远 寒门学子到底能有多穷？诗说唐朝16 一日看尽长安花 20230730,https://www.youtube.com/watch?v=0yqTwtnSrKM
盛唐春色有多迷人？韩愈“劝游诗”成千古名篇 诗说唐朝17 天街小雨润如酥 20230731,https://www.youtube.com/watch?v=hwBnjpCE_hU
读杜牧题乌江亭 了解“西楚霸王”项羽的传奇故事 诗说唐朝18 卷土重来未可知 20230801,https://www.youtube.com/watch?v=3aafjcA4Tsg
从艺术青年到一国之君再到阶下囚 宋徽宗赵佶的错位人生是如何开始的？盛极一时的北宋王朝为什么会灭亡？北宋的灭亡能完全归罪于宋徽宗吗？宋徽宗之谜| CCTV官方频道,https://www.youtube.com/watch?v=QN7VcSYTczA
崇祯皇帝真的像人们说的那样是一个昏庸无能的亡国之君吗？四百年前的那段历史究竟发生了什么？了解崇祯皇帝和大明王朝最后的风雨飘摇 崇祯那些年（第二部）| CCTV官方频道,https://www.youtube.com/watch?v=AcTmLIKnZxE
信王朱由检是如何登上大明王朝的帝王宝座的？拨开历史的迷雾 重温明末乱世风云 解读崇祯皇帝悲情的一生 崇祯那些年（第一部）| CCTV官方频道,https://www.youtube.com/watch?v=APhpmKdAs4U
吴三桂降清真相是什么？李自成的大顺政权为何短命？多尔衮最终结局如何？顺治帝与董鄂妃的传奇之恋是怎么回事？揭秘清初乱世中的政权更迭与英雄崛起清初往事| CCTV官方频道,https://www.youtube.com/watch?v=PyCX99J7lb0
从独霸一方到吞并六国，他以完成统一大业而名垂千古 从巩固统一到加强集权，他因实施暴政而遭千古骂名 听王立群解读千古一帝秦始皇的功过是非 王立群读史记秦始皇（下部）| CCTV官方频道,https://www.youtube.com/watch?v=6ljMT1EUKDY
如何预防衰老 延长寿命？秋冬季节 人们可以通过哪些方法达到强健体魄的目的呢？翟双庆教授继续解读黄帝内经破解人类长寿的奥秘黄帝内经  第六部养生诊治篇,https://www.youtube.com/watch?v=CTngMiOJ7Xo
五脏调和则百病消！那么五脏该到底怎么调？解读黄帝内经中的养生智慧黄帝内经 第五部长寿篇,https://www.youtube.com/watch?v=qfPoikwQOn0
人的情绪是如何产生的？又是怎样影响身体的？从“情志致病”看黄帝内经的养生智慧黄帝内经 第四部七情篇,https://www.youtube.com/watch?v=XW0C88p-3c0
平时吃什么东西会导致湿气重？“燥”有哪些特点呢？人为什么会上火？从这部凝聚着古代先贤智慧的传世医书中，学到众多治病养生的好方法黄帝内经 第三部六气篇之湿燥火,https://www.youtube.com/watch?v=trNGpEWH4-M
黄帝内经中的“气”到底指的是什么？人为什么会生病呢？从古典医药经典中，找寻解决现代人健康问题的中华医方黄帝内经 第二部六气篇之风寒暑,https://www.youtube.com/watch?v=4ZqOn7rXDw8
女性如何获得好情绪？常常疲劳又为哪般？从黄帝内经看“五脏六腑”养生智慧，揭秘这部古代百科全书的神奇之处黄帝内经 第一部五脏篇,https://www.youtube.com/watch?v=Q5mcQhnXQe4
古人笔下的中秋有多美？走进诗词中的中秋，感受月圆之夜的独特魅力 #精品讲坛,https://www.youtube.com/watch?v=jg1J6ZowIf8
大明政坛烽烟再起！万历妖书案真相是什么？哪里是李自成最终的命运归宿？悬疑、惊悚？烧脑指数100%！揭开大明疑案真相 大明疑案（下部）| CCTV官方频道,https://www.youtube.com/watch?v=4VdkrYs3VnM
刘伯温究竟是怎么死的？唐伯虎科场舞弊案的真相是什么？悬疑、惊悚？烧脑指数100%！揭开大明疑案真相 大明疑案（上部）| CCTV官方频道,https://www.youtube.com/watch?v=BOTP8gpV8qA
史上最成功的女性，二婚逆袭千古第一女帝！从与儿子斗法、血洗皇室宗亲到重用酷吏、男宠干政，揭秘武则天权谋斗争的传奇人生女皇武则天 下集| CCTV官方频道,https://www.youtube.com/watch?v=mSLM1mhVyBI
爱情是什么？听郦波谈“情”说“爱”！这些千古爱情故事，你磕到了吗？| CCTV官方频道,https://www.youtube.com/watch?v=p162RMQOteQ
离奇失踪的顺治皇帝去哪了？雍正真的是篡权夺位吗？268年风云变幻，22桩离奇悬案！直击清朝重案现场，还原潜藏历史真相清案探秘| CCTV官方频道,https://www.youtube.com/watch?v=f7e1wzyW-I0
六宫粉黛千百媚，可叹落到帝王家！那些接近权利巅峰的女人，她们的悲欢愁喜谁人知晓？揭秘清朝十二帝后宫疑案,https://www.youtube.com/watch?v=ziAC6FWOIm4
前半生不受宠，后半生母凭子贵逆袭成太后！正史VS电视剧甄嬛传，还原历史上最真实的“甄嬛” 雍正和他的甄嬛们| CCTV官方频道,https://www.youtube.com/watch?v=PXvT6OGQhic
盛世之主？十全老人？低配李隆基？一口气看完弹幕帝乾隆的一生成败论乾隆| CCTV官方频道,https://www.youtube.com/watch?v=v98IspDDhFE
【ENG SUB】寡言少欲、才情却不逊哥哥苏轼，他是名副其实的“八分之一”！看似平和的苏辙却也壮怀激烈 细说唐宋八大家之苏辙 #精品讲坛,https://www.youtube.com/watch?v=-tx89tZGq4k
【ENG SUB】一口气看完苏洵，学渣老爸有两个学神儿子，大器晚成被写进三字经 细说唐宋八大家之苏洵 #精品讲坛,https://www.youtube.com/watch?v=rU3vHwtLSgM
【ENG SUB】大江东去、咏赤壁绝唱，生死茫茫、叹当年明月......解读苏轼的人生观和创作艺术 细说唐宋八大家之苏轼（三） #精品讲坛,https://www.youtube.com/watch?v=B1HbzHa4HmU
45,https://www.youtube.com/watch?v=t4JMDt7CpPQ
【ENG SUB】出道即巅峰，文坛扛把子！走进北宋文豪苏轼宦海浮沉、波澜壮阔的一生 细说唐宋八大家之苏轼（一） #精品讲坛,https://www.youtube.com/watch?v=NF4oS1AWTnE
三个男人一台戏！王安石与苏轼、司马光有着怎样的恩怨情仇？王安石变法到底对北宋影响有多大？解读王安石的功过是非 细说唐宋八大家之王安石（四） #精品讲坛,https://www.youtube.com/watch?v=rRr4usiQElc
反对派出招凶猛、变法派危机重重！王安石因何被二次罢相？原本牢不可破的君臣关系又为何出现裂缝？细说唐宋八大家之王安石（三） #精品讲坛,https://www.youtube.com/watch?v=H3fIwqKClY4
亡国之祸还是兴国之路？王安石是如何走上变法路的？从变法到变脸王安石又是如何应对的？细说唐宋八大家之王安石（二） #精品讲坛,https://www.youtube.com/watch?v=MsXMCuqDZpU
梁启超夸他，列宁敬佩他，美国副总统感谢他，为何赵构骂他？王安石到底是最完美的圣人还是天下第一小人？抖落历史的尘埃，还原真实的王安石 细说唐宋八大家之王安石（一） #精品讲坛,https://www.youtube.com/watch?v=-NTdZmOvQGg
苦读21年、39岁才中进士，普通人曾巩却是欧阳修最喜欢的弟子！虽排名唐宋八大家最后一位，但绝对不是“凑数”的 细说唐宋八大家之曾巩 #精品讲坛,https://www.youtube.com/watch?v=4InIniWzgV0
调戏外甥女？和儿媳乱伦？绯闻不断、百口莫辩的欧阳修，是如何转危为安的？细说唐宋八大家之欧阳修（下）#精品讲坛,https://www.youtube.com/watch?v=RYR44hSSHo4
坑人小能手？诬告名将狄青，得罪范仲淹家人！大宋第一伯乐欧阳修为啥要这么做？细说唐宋八大家之欧阳修（中）#精品讲坛,https://www.youtube.com/watch?v=EyX9TevVKdM
“唐宋八大家”宋代五人均出自他的门下！面对人生挫折，北宋文坛一哥欧阳修是怎么应对的？细说唐宋八大家之欧阳修（上）#精品讲坛,https://www.youtube.com/watch?v=MmS-CM2EmUA
半生沦落、一贬再贬、客死蛮荒！柳宗元有着怎样的一生？细说唐宋八大家之柳宗元（下）#精品讲坛,https://www.youtube.com/watch?v=phvIck3GjoI
从奇才到逐臣，柳宗元经历了什么？永州旅游大V、孤独钓翁，和韩愈的友谊令人泪目！走进柳宗元的贬谪岁月 细说唐宋八大家之柳宗元（上）#精品讲坛,https://www.youtube.com/watch?v=dx7toP5Eto8
“百代文宗”初入沙场战绩如何？一言不合就开怼！韩愈为什么公然与唐宪宗叫板？细说唐宋八大家之韩愈（下）#精品讲坛,https://www.youtube.com/watch?v=XyAAKo23Gy0
三考三落终得龙虎榜，担任要职却突遭贬谪，仕途坎坷的韩愈究竟路在何方？细说唐宋八大家之韩愈（上）#精品讲坛,https://www.youtube.com/watch?v=xvU26wcib2Q
穷的只剩书 得韩愈力挺 “茶仙”卢仝究竟何许人也？诗歌故人心（第三部）12 先生事业不可量 20230702,https://www.youtube.com/watch?v=ncBcNAQW1Nw
苏轼与黄庭坚：书法界的最佳拍档 惺惺相惜CP感十足 诗歌故人心（第三部）11 为君唤起黄州梦 20230701,https://www.youtube.com/watch?v=UyL8fASQphY
年龄相差近三十岁的陆游和刘过为何能够“看对眼”？这对“主战派”好友到底经历了怎样的风雨？诗歌故人心（第三部）10 尽乞江湖作醉乡 20230630,https://www.youtube.com/watch?v=LzZlI8IAYFc
两个郁郁不得志的人抱团取暖 李商隐究竟因为何事写诗向温庭筠“哭鼻子”？诗歌故人心（第三部）9 旅雁初来忆弟兄 20230629,https://www.youtube.com/watch?v=lLiVjwlpyvQ
纵使隔着千山万水也要以诗文相和 张籍和王建的知交之情令人感动！但为何张籍去世后王建没有为其留下一首悼亡诗？诗歌故人心（第三部）8 两心终是死生同 20230627,https://www.youtube.com/watch?v=JDXeIsSN7oU
从充满矛盾又波折的关系 到铁杆兄弟情 白居易、刘禹锡、牛僧孺三人之间有着怎样的过往？诗歌故人心（第三部）7 忽报梦中携手行 20230627,https://www.youtube.com/watch?v=Wpb4chUQfA4
裴度为啥向好友白居易索要“仙鹤”？这场关于“鹤”的纷争都发生了哪些趣事？诗歌故人心（第三部）4 不曾一度不低眉 20230624,https://www.youtube.com/watch?v=TQT8N30ai9Y
地位悬殊 志向不同的王维、张九龄二人是如何成为忘年之交的？诗歌故人心（第三部）3 南湖一片风 20230623,https://www.youtube.com/watch?v=7B--wk56vFs
“韩柳”为何能成挚友？探秘唐朝“铁三角”韩愈、柳宗元、刘禹锡的恩怨情仇 诗歌故人心（第三部）2 寤寐想风采 20230622,https://www.youtube.com/watch?v=xPiJRFhWG9I
诗歌故人心（第二部）1 一会如结平生欢 20200115,https://www.youtube.com/watch?v=CXHnC9P3IZw
诗歌故人心（第二部）2 我寄愁心与明月 20200116,https://www.youtube.com/watch?v=WkREb4pV7KE
20200117 诗歌故人心（第二部）3 徒想嵊顶期| CCTV官方频道,https://www.youtube.com/watch?v=X1pc8EaeO24
20200118 诗歌故人心（第二部）4 思君令人瘦| CCTV官方频道,https://www.youtube.com/watch?v=gs9_p_NXvQw
20200119 诗歌故人心（第二部）5 永夕梦辄同| CCTV官方频道,https://www.youtube.com/watch?v=R2wf6uCzmrU
20200120 诗歌故人心（第二部）6 百年交分两绸缪| CCTV官方频道,https://www.youtube.com/watch?v=pBfQuCj7wWw
20200121 诗歌故人心（第二部）7 感寄客情多| CCTV官方频道,https://www.youtube.com/watch?v=sh93ucJkZu0
20200122 诗歌故人心（第二部）8 携手本同心| CCTV官方频道,https://www.youtube.com/watch?v=iJez1zxrrxw
20200123 诗歌故人心（第二部）9 愿送王弘醉夜归| CCTV官方频道,https://www.youtube.com/watch?v=Rp6UbtfziYY
诗歌故人心（第二部）10 结彼世外交 皮日休与陆龟蒙 20200209,https://www.youtube.com/watch?v=6UQr5t3XKoQ
诗歌故人心（第二部）11 二十年来万事同 刘禹锡与柳宗元 20200210,https://www.youtube.com/watch?v=1fFf1KQwvdw
诗歌故人心（第二部）12 子来清风兴 欧阳修与刘敞 20200211,https://www.youtube.com/watch?v=rd4X45Bg664
诗歌故人心（第二部）13 送人念先归 韩愈与孟郊 20200212,https://www.youtube.com/watch?v=icewfIGrzG0
诗歌故人心（第二部）14 六膺君奖共言纶 范仲淹与韩琦 20200213,https://www.youtube.com/watch?v=C6h_-lyRzXw
诗歌故人心（第二部）15 坐待牵车陌上来 司马光与邵雍 20200214,https://www.youtube.com/watch?v=De3IGNEXNag
诗歌故人心（第二部）16 颇谙肺腑尽 王安石与曾巩 20200215,https://www.youtube.com/watch?v=aubonhqN9v0
诗歌故人心（第二部）17 苦恨相思不相见 苏轼与王巩 20200216,https://www.youtube.com/watch?v=rUtiLX2-FsI
诗歌故人心（第二部）18 曾共山翁把酒时 李商隐与令狐楚 20200217,https://www.youtube.com/watch?v=OmK9F-Aa0i0
诗歌故人心（第二部）19 今日相逢情愈重 欧阳修与梅尧臣 20200218,https://www.youtube.com/watch?v=o2slbF-z2Z4
诗歌故人心（第二部）20 一生知己有斯人 苏辙与张方平 20200219,https://www.youtube.com/watch?v=SJOuTlvfNxk
诗歌故人心（第二部）21 镜湖流水漾清波 李白与贺知章 20200220,https://www.youtube.com/watch?v=sC1gCbz1Mwc
诗歌故人心（第二部）22 白云流水此时心 朱熹与张栻 20200221,https://www.youtube.com/watch?v=MPIem8c6gCE
诗歌故人心（第二部）23 终须直到使君滩 杜甫与严武 20200222,https://www.youtube.com/watch?v=dbiMjWVf89Y
诗歌故人心（第二部）24 高怀犹有故人知 陈师道与黄庭坚 20200223,https://www.youtube.com/watch?v=O0TrfACHPpQ
诗歌故人心（第二部）25 夜来携手梦同游 白居易与元稹 20200224,https://www.youtube.com/watch?v=i2CxqLHGyFs
诗歌故人心（第二部）26 月明千里两相思 杨万里与陆游 20200225,https://www.youtube.com/watch?v=Hy1XZXgT6tU
诗歌故人心（第二部）27 惜与故人违 王维与孟浩然 20200226,https://www.youtube.com/watch?v=jtEADPDPwJI
诗歌故人心（第二部）28 红萼无言耿相忆 姜夔与范成大 20200227,https://www.youtube.com/watch?v=OOQIlkQxz0I
诗歌故人心（第二部）29 几人真是经纶手 辛弃疾与韩元吉 20200228,https://www.youtube.com/watch?v=vnq6XEiZQ64
诗歌故人心 1 却忆泪沾巾 李白与贺知章 把酒言欢惺惺相惜 20190401,https://www.youtube.com/watch?v=K-FzvtUyKV0
诗歌故人心 2 小心事友生 严武与杜甫 两个才华横溢的人之间发生的趣事 20190402,https://www.youtube.com/watch?v=lcfvxqC5_gc
诗歌故人心 3 知音世所稀 王维与孟浩然 迥异性格造就别样人生 20190403,https://www.youtube.com/watch?v=yvvKOOX-Wok
诗歌故人心 4 虽有离别何由逢 韩愈与孟郊的忘年之交 20190404,https://www.youtube.com/watch?v=yn9iCMW82IY
诗歌故人心 5 我寄人间雪满头 白居易与元稹的情谊 20190405,https://www.youtube.com/watch?v=Ct_awnILJx0
诗歌故人心 6 垂泪千行便濯缨 柳宗元与刘禹锡 志同道合，生死相托 20190406,https://www.youtube.com/watch?v=Nfi6do8KMZg
诗歌故人心 7 不羡王祥得佩刀 令狐楚改变李商隐的写作方向 20190407,https://www.youtube.com/watch?v=tDxWS3LT2dM
诗歌故人心 8 拜尘先洒泪 杜牧和牛僧孺是如何相识结缘的？20190408,https://www.youtube.com/watch?v=iD42kP_UPN8
诗歌故人心 9 如我与君稀 苏轼和参寥子一见如故 20190409,https://www.youtube.com/watch?v=WH3j7c5B1Js
端午节的起源 到底是纪念屈原 还是伍子胥 又或是曹娥？看完涨知识了,https://www.youtube.com/watch?v=rO0p_Pr9LOs
红楼梦中的端午节,https://www.youtube.com/watch?v=oCP7QOvZnVs
20130609 端午时节话屈原1 狐死首丘-HD高清完整版,https://www.youtube.com/watch?v=YF89lSbnNpk
20130610 端午时节话屈原2 九歌 合纵-HD高清完整版,https://www.youtube.com/watch?v=SoJb9Q89pBg
20160609   端午时节话屈原3 上下求索,https://www.youtube.com/watch?v=zsQLcBM03vs
20160610   端午时节话屈原4 魂兮归来,https://www.youtube.com/watch?v=xiOQtbewl-0
20130613 端午时节话屈原 5 上下求索-HD高清完整版,https://www.youtube.com/watch?v=yt12KsAbJYk
20130614 端午时节话屈原 6 魂兮归来-HD高清完整版,https://www.youtube.com/watch?v=m19FLu2slc0
20130615 端午时节话屈原 7 光齐日月-HD高清完整版,https://www.youtube.com/watch?v=V4PfyOx31lY
谭维维献唱端午节特别节目  【中国文艺20150619 】,https://www.youtube.com/watch?v=42CSUC52jqs
20150622 文化大百科  端午节,https://www.youtube.com/watch?v=FV3LrQdxMF0
20160610 中国文艺  五月五 是端午,https://www.youtube.com/watch?v=Jm9hX_Xv0Bs
720,https://www.youtube.com/watch?v=MVQQ151m7uA
20160609 中国文艺  五月五 是端午,https://www.youtube.com/watch?v=TMy3_wDegc0
720,https://www.youtube.com/watch?v=Ukpvg1LuGhU
[]芒种的民俗——端午节| CCTV官方频道,https://www.youtube.com/watch?v=d_1o5zm_Uyk
端午节特别节目  【中国文艺20150620 】,https://www.youtube.com/watch?v=sUklclXdbpA
2008年 第170期 白蛇传奇端午惊魂,https://www.youtube.com/watch?v=uEai8pF2RUE
20130612 端午时节话屈原 4 惨遭流放-HD高清完整版,https://www.youtube.com/watch?v=bswCA7N7zR0
20130611 端午时节话屈原 3 变法噩运-HD高清完整版,https://www.youtube.com/watch?v=EksU0oTOdNI
端午时节话屈原 2 屈子遭嫉  【  20160608】,https://www.youtube.com/watch?v=tyKLDqFNXAU
端午时节话屈原 1 汨罗悲歌  【 20160607】超清版,https://www.youtube.com/watch?v=Tb1408RNWJo
谁是配享文庙和武庙的第一人？这人和杜甫有什么关系？杜甫这辈子（上部）1 杜氏寻根 20230611,https://www.youtube.com/watch?v=wfmCyHlYrsI
杜甫竟是李白头号迷弟？“志不同 道不合”的李杜二人为什么能够相交至深？杜甫这辈子（上部）6 双星聚会 20230616,https://www.youtube.com/watch?v=qqBUoxa6fac
杜甫为何力保房琯？这场风波对于杜甫到底有什么影响？揭秘“房琯事件”真相 杜甫这辈子（中部）2 疏救房琯 20240118,https://www.youtube.com/watch?v=1lDTd1j1z2M
从羌村三首看杜甫的亲情眷恋 深层次解读“诗圣”这场探亲之旅的温暖与感动 杜甫这辈子（中部）3 羌村纪实 20240119,https://www.youtube.com/watch?v=wCTJsQxC1sM
唐朝元气未复之际 杜甫缘何写下热烈颂歌？揭秘贾至与杜甫“朝省诗”唱和之谜 杜甫这辈子（中部）4 早朝唱和 20240120,https://www.youtube.com/watch?v=fJKWmBHoV-k
杜甫笔下的曲江有多美？一首首“曲江诗”的背后 又承载着他怎样的家国眷恋呢？杜甫这辈子（中部）5 曲江醉春 20240121,https://www.youtube.com/watch?v=44pun0lAtrE
乱世重逢 杜甫与卫八的友谊令人动容！这次的相聚 让杜甫产生了怎样感慨？在赠卫八处士的背后 又藏着“诗圣”怎样的愁肠呢？杜甫这辈子（中部）6 洛阳寻友 20240122,https://www.youtube.com/watch?v=9gGo5n9_yKU
“安史之乱”中的唐朝百姓有多凄惨？探寻“三吏”“三别”在古代诗歌史中的独特地位 杜甫这辈子（中部）7 华州任上 20240123,https://www.youtube.com/watch?v=_VFh8RmS71s
究竟是什么触动了杜甫的“美人题材”诗歌创作之心？探究杜甫佳人背后的深意 杜甫这辈子（中部）8 秦州佳人 20240124,https://www.youtube.com/watch?v=WaC8WbSl1S8
究竟是怎样的变故令杜甫三次与李白梦中相见？对于好友此生的经历 杜甫的心里又有着怎样的感慨呢？杜甫这辈子（中部）9 三梦李白 20240125,https://www.youtube.com/watch?v=yJV0zoQOv6I
登绝顶、穿峡谷 杜甫为何要举家南迁？在同谷 他们是否过上了理想中的生活呢？杜甫这辈子（中部）10 客寓同谷 20240126,https://www.youtube.com/watch?v=OwH1eu-J0zI
曾经是椅子出现前的坐具 后来是消暑的神器！古人坐在“席”上的姿势体现了怎样的礼制观念？古韵流芳说家具（第一部）1 席地而坐 20230527,https://www.youtube.com/watch?v=mPvcBGfcRDM
古代砧板长啥样？“生龙活虎”的青铜家具又蕴含了怎样的时代风尚？古韵流芳说家具（第一部）2 青铜华彩 20230528,https://www.youtube.com/watch?v=WDE2iw-pZbg
威吓力+神秘感满分！上古凶兽饕餮为何会被古人制成青铜器上的精美纹饰？古韵流芳说家具（第一部）3 华美纹饰 20230529,https://www.youtube.com/watch?v=VXNLsqMOlaU
为什么漆木家具能够代替青铜家具呢？一窥千年前楚漆家具的盛世浪漫 古韵流芳说家具（第一部）4 迷幻楚漆 20230530,https://www.youtube.com/watch?v=SvJb3ABLF7Q
曾侯乙墓是如何被发现的？揭开战国曾侯乙墓中漆器的奥秘 古韵流芳说家具（第一部）5 神秘曾侯 20230531,https://www.youtube.com/watch?v=5dJbAswQ9Zs
一件完美的楚漆家具有哪些条件？两千多年前的“楚国制造”竟然如此厉害 古韵流芳说家具（第一部）6 百变楚漆 20230601,https://www.youtube.com/watch?v=GBBhiSsWBw0
“床”最早出现于哪个朝代？“床”和“榻”有什么区别？古韵流芳说家具（第一部）7 画中乾坤 20230602,https://www.youtube.com/watch?v=quC2C6G45UA
别拿屏风不当家具 古代人用它“隔离”了上千年 古韵流芳说家具（第一部）8 画中意蕴 20230603,https://www.youtube.com/watch?v=_jLTbp5YNTU
仪式感满满！马王堆汉墓出土家具告诉你汉代人的生活有多讲究 古韵流芳说家具（第一部）9 大汉风华 20230604,https://www.youtube.com/watch?v=tvTjwXVXCN8
汉代“化妆盒”长什么样？里面又有哪些化妆品？古韵流芳说家具（第一部）10 大汉雄魂 20230605,https://www.youtube.com/watch?v=KIPvXUqCyRQ
袒胸露腹却被太尉相中为女婿 这位东床快婿究竟是谁？古韵流芳说家具（第一部）11 魏晋风度 20230606,https://www.youtube.com/watch?v=u-ll5VTN0Mg
女子坐姿不雅就会被休弃？来看看古人坐姿都有啥讲究 古韵流芳说家具（第一部）12 坐之变革 20230607,https://www.youtube.com/watch?v=Gx3KueJn3Hs
古人怎么制毡？浅谈古代坐具的发展历程 古韵流芳说家具（第一部）13 古风胡尚 20230608,https://www.youtube.com/watch?v=_aT5YNh9U3o
古代就有便携饭盒了 手把手教你怎么躺出“魏晋瘫” 古韵流芳说家具（第一部）14 闲散魏晋 20230609,https://www.youtube.com/watch?v=HfxK0g-2RG0
魏晋名流有多豪？攀比斗富 奢靡之风盛行 就连屏风也独树一帜 古韵流芳说家具（第一部）15 豪奢魏晋 20230610,https://www.youtube.com/watch?v=RwamzoCN4Rg
椅子是从什么时候出现的？在宋代 妇女坐在椅子上为啥会被嘲笑？从席地而坐到垂足而坐 一口气看懂椅子的发展史 古韵流芳说家具（第二部）1 椅之起源 20240303,https://www.youtube.com/watch?v=L0qc5Cw6SJ8
